record_time_ns,header_ns,timebase_ns,point_count,offset_min_ns,offset_max_ns,offset_regressions,scan_start_ns,scan_end_ns,frame_id,imu_sample_count,first_imu_ns,last_imu_ns,start_bracket,end_bracket,maximum_imu_gap_ns
1701245219769519678,1701245219725051641,1701245219725051641,6528,0,32635000,0,1701245219725051641,1701245219757686641,livox_frame,8,1701245219719135655,1701245219759186869,1,1,6157477
1701245219803539203,1701245219759193897,1701245219759193897,6528,0,32635000,0,1701245219759193897,1701245219791828897,livox_frame,7,1701245219759186869,1701245219793080980,1,1,6110296
1701245219835877315,1701245219791520357,1701245219791520357,6528,0,32635000,0,1701245219791520357,1701245219824155357,livox_frame,8,1701245219787142354,1701245219827121179,1,1,6249419
1701245219869932443,1701245219825585365,1701245219825585365,6528,0,32635000,0,1701245219825585365,1701245219858220365,livox_frame,8,1701245219823096721,1701245219863122539,1,1,6249659
1701245219903297589,1701245219858739376,1701245219858739376,6528,0,32635000,0,1701245219858739376,1701245219891374376,livox_frame,8,1701245219857079299,1701245219897244331,1,1,6107197
1701245219936793763,1701245219892493963,1701245219892493963,6528,0,32635000,0,1701245219892493963,1701245219925128963,livox_frame,7,1701245219891137134,1701245219925298697,1,1,6211712
1701245219969308096,1701245219924923658,1701245219924923658,6528,0,32635000,0,1701245219924923658,1701245219957558658,livox_frame,8,1701245219921083186,1701245219961102759,1,1,6065523
1701245220003010522,1701245219958709955,1701245219958709955,6528,0,32635000,0,1701245219958709955,1701245219991344955,livox_frame,8,1701245219955152120,1701245219995285148,1,1,6182719
1701245220037020129,1701245219992707253,1701245219992707253,6528,0,32635000,0,1701245219992707253,1701245220025342253,livox_frame,8,1701245219989102429,1701245220029229473,1,1,7842726
1701245220069373448,1701245220025036573,1701245220025036573,6528,0,32635000,0,1701245220025036573,1701245220057671573,livox_frame,8,1701245220019202809,1701245220059122981,1,1,6183780
1701245220103507828,1701245220059235811,1701245220059235811,6528,0,32635000,0,1701245220059235811,1701245220091870811,livox_frame,7,1701245220059122981,1701245220093122900,1,1,6150954
1701245220135869780,1701245220091582060,1701245220091582060,6528,0,32635000,0,1701245220091582060,1701245220124217060,livox_frame,8,1701245220087073009,1701245220127193236,1,1,6317032
1701245220169822080,1701245220125585318,1701245220125585318,6528,0,32635000,0,1701245220125585318,1701245220158220318,livox_frame,8,1701245220121032960,1701245220161291352,1,1,6228429
1701245220203113170,1701245220158743382,1701245220158743382,6528,0,32635000,0,1701245220158743382,1701245220191378382,livox_frame,8,1701245220155367552,1701245220197078570,1,1,6110749
1701245220235606208,1701245220191179991,1701245220191179991,6528,0,32635000,0,1701245220191179991,1701245220223814991,livox_frame,7,1701245220191070098,1701245220225346970,1,1,6272193
1701245220269826360,1701245220225508213,1701245220225507975,6528,0,32635000,0,1701245220225507975,1701245220258142975,livox_frame,7,1701245220225346970,1701245220259291902,1,1,6062620
1701245220303018651,1701245220258710384,1701245220258710146,6528,0,32635000,0,1701245220258710146,1701245220291345146,livox_frame,8,1701245220253383143,1701245220295296735,1,1,6088186
1701245220336995272,1701245220292776823,1701245220292776585,6528,0,32635000,0,1701245220292776585,1701245220325411585,livox_frame,8,1701245220289208549,1701245220329052254,1,1,6088186
1701245220369441580,1701245220325056791,1701245220325056791,6528,0,32635000,0,1701245220325056791,1701245220357691791,livox_frame,8,1701245220323062937,1701245220363152260,1,1,6112556
1701245220403655838,1701245220359227896,1701245220359227896,6528,0,32635000,0,1701245220359227896,1701245220391862896,livox_frame,7,1701245220357372978,1701245220393202101,1,1,6261962
1701245220435903978,1701245220391536236,1701245220391536236,6528,0,32635000,0,1701245220391536236,1701245220424171236,livox_frame,8,1701245220387072604,1701245220426296710,1,1,6160711
1701245220469770572,1701245220425547361,1701245220425547361,6528,0,32635000,0,1701245220425547361,1701245220458182361,livox_frame,8,1701245220421156933,1701245220462082358,1,1,6145791
1701245220503189095,1701245220458814859,1701245220458815098,6528,0,32635000,0,1701245220458815098,1701245220491450098,livox_frame,8,1701245220456137126,1701245220496052128,1,1,6068885
1701245220536872712,1701245220492553949,1701245220492553949,6528,0,32635000,0,1701245220492553949,1701245220525188949,livox_frame,7,1701245220490071000,1701245220526290113,1,1,6129629
1701245220569888522,1701245220525497198,1701245220525497198,6528,0,32635000,0,1701245220525497198,1701245220558132198,livox_frame,8,1701245220520160484,1701245220560197748,1,1,6196344
1701245220603095379,1701245220558715343,1701245220558715343,6528,0,32635000,0,1701245220558715343,1701245220591350343,livox_frame,8,1701245220554154699,1701245220594074561,1,1,6043049
1701245220637063006,1701245220592706442,1701245220592706442,6528,0,32635000,0,1701245220592706442,1701245220625341442,livox_frame,8,1701245220588088479,1701245220628131002,1,1,6207121
1701245220669639330,1701245220625046968,1701245220625046968,6528,0,32635000,0,1701245220625046968,1701245220657681968,livox_frame,8,1701245220624114326,1701245220664168770,1,1,7836286
1701245220703582308,1701245220659218073,1701245220659218073,6528,0,32635000,0,1701245220659218073,1701245220691853073,livox_frame,7,1701245220656332484,1701245220692045678,1,1,7836286
1701245220735969792,1701245220691522121,1701245220691522121,6528,0,32635000,0,1701245220691522121,1701245220724157121,livox_frame,8,1701245220686074115,1701245220726090364,1,1,6140693
1701245220769896315,1701245220725573301,1701245220725573301,6528,0,32635000,0,1701245220725573301,1701245220758208301,livox_frame,8,1701245220720102162,1701245220761043559,1,1,6800036
1701245220803097531,1701245220758739233,1701245220758739233,6528,0,32635000,0,1701245220758739233,1701245220791374233,livox_frame,8,1701245220755424381,1701245220795277165,1,1,6134807
1701245220836828768,1701245220792533875,1701245220792533636,6528,0,32635000,0,1701245220792533636,1701245220825168636,livox_frame,7,1701245220789331845,1701245220825192410,1,1,6238647
1701245220869834258,1701245220825542688,1701245220825542688,6528,0,32635000,0,1701245220825542688,1701245220858177688,livox_frame,7,1701245220825192410,1701245220859153283,1,1,6040720
1701245220902990317,1701245220858668327,1701245220858668327,6528,0,32635000,0,1701245220858668327,1701245220891303327,livox_frame,8,1701245220853127510,1701245220893024607,1,1,6061549
1701245220937117291,1701245220892840862,1701245220892840862,6528,0,32635000,0,1701245220892840862,1701245220925475862,livox_frame,8,1701245220887064521,1701245220927294114,1,1,6220004
1701245220969454022,1701245220925049782,1701245220925049782,6528,0,32635000,0,1701245220925049782,1701245220957684782,livox_frame,8,1701245220923170209,1701245220962178950,1,1,6815088
1701245221003663799,1701245220959205866,1701245220959205866,6528,0,32635000,0,1701245220959205866,1701245220991840866,livox_frame,7,1701245220956200314,1701245220992040015,1,1,6014025
1701245221035834654,1701245220991516590,1701245220991516590,6528,0,32635000,0,1701245220991516590,1701245221024151590,livox_frame,8,1701245220986073443,1701245221026351237,1,1,6199805
1701245221069874417,1701245221025548697,1701245221025548697,6528,0,32635000,0,1701245221025548697,1701245221058183697,livox_frame,8,1701245221020151432,1701245221060266702,1,1,6199805
1701245221103123374,1701245221058719158,1701245221058719158,6528,0,32635000,0,1701245221058719158,1701245221091354158,livox_frame,8,1701245221054387057,1701245221096051332,1,1,6120914
1701245221136824466,1701245221092512608,1701245221092512608,6528,0,32635000,0,1701245221092512608,1701245221125147608,livox_frame,8,1701245221090194079,1701245221130154876,1,1,6080524
1701245221169735167,1701245221125522852,1701245221125522852,6528,0,32635000,0,1701245221125522852,1701245221158157852,livox_frame,7,1701245221124074352,1701245221158180754,1,1,6110632
1701245221203207547,1701245221158797503,1701245221158797503,6528,0,32635000,0,1701245221158797503,1701245221191432503,livox_frame,7,1701245221158180754,1701245221194143403,1,1,7844520
1701245221236909023,1701245221192674637,1701245221192674637,6528,0,32635000,0,1701245221192674637,1701245221225309637,livox_frame,8,1701245221186298883,1701245221228252651,1,1,7844520
1701245221269348376,1701245221225035429,1701245221225035429,6528,0,32635000,0,1701245221225035429,1701245221257670429,livox_frame,8,1701245221222124986,1701245221262086542,1,1,6127665
1701245221303428568,1701245221259179831,1701245221259179831,6528,0,32635000,0,1701245221259179831,1701245221291814831,livox_frame,7,1701245221256066994,1701245221292291069,1,1,6251854
1701245221335870977,1701245221291532755,1701245221291532755,6528,0,32635000,0,1701245221291532755,1701245221324167755,livox_frame,8,1701245221286341897,1701245221326113162,1,1,6327219
1701245221369920921,1701245221325627327,1701245221325627327,6528,0,32635000,0,1701245221325627327,1701245221358262327,livox_frame,8,1701245221320066825,1701245221360177651,1,1,6259826
1701245221403079291,1701245221358738899,1701245221358738899,6528,0,32635000,0,1701245221358738899,1701245221391373899,livox_frame,8,1701245221354175299,1701245221394152498,1,1,6032113
1701245221436873959,1701245221392518044,1701245221392518044,6528,0,32635000,0,1701245221392518044,1701245221425153044,livox_frame,7,1701245221388120385,1701245221425328733,1,1,7132668
1701245221469917412,1701245221425521374,1701245221425521374,6528,0,32635000,0,1701245221425521374,1701245221458156374,livox_frame,8,1701245221425328733,1701245221465207353,1,1,7913318
1701245221502983813,1701245221458655596,1701245221458655596,6528,0,32635000,0,1701245221458655596,1701245221491290596,livox_frame,7,1701245221457294035,1701245221493041906,1,1,7913318
1701245221536982857,1701245221492698431,1701245221492698431,6528,0,32635000,0,1701245221492698431,1701245221525333431,livox_frame,8,1701245221487039921,1701245221527042122,1,1,6066841
1701245221569401268,1701245221525079966,1701245221525079966,6528,0,32635000,0,1701245221525079966,1701245221557714966,livox_frame,8,1701245221521062622,1701245221561149731,1,1,6299906
1701245221603771409,1701245221559342146,1701245221559342146,6528,0,32635000,0,1701245221559342146,1701245221591977146,livox_frame,8,1701245221555427104,1701245221597110143,1,1,6219921
1701245221635877930,1701245221591538668,1701245221591538668,6528,0,32635000,0,1701245221591538668,1701245221624173668,livox_frame,7,1701245221591156865,1701245221625148878,1,1,6079180
1701245221669855348,1701245221625569820,1701245221625569820,6528,0,32635000,0,1701245221625569820,1701245221658204820,livox_frame,7,1701245221625148878,1701245221659200309,1,1,6210651
1701245221703083322,1701245221658709049,1701245221658709049,6528,0,32635000,0,1701245221658709049,1701245221691344049,livox_frame,8,1701245221655346301,1701245221695332726,1,1,6194415
1701245221736815906,1701245221692479372,1701245221692479610,6528,0,32635000,0,1701245221692479610,1701245221725114610,livox_frame,8,1701245221689322448,1701245221729038770,1,1,6012751
1701245221770037978,1701245221725673676,1701245221725673676,6528,0,32635000,0,1701245221725673676,1701245221758308676,livox_frame,8,1701245221723026019,1701245221763112764,1,1,6136037
1701245221803361409,1701245221758890867,1701245221758890629,6528,0,32635000,0,1701245221758890629,1701245221791525629,livox_frame,7,1701245221757029043,1701245221793010704,1,1,6406695
1701245221837013731,1701245221792788744,1701245221792788744,6528,0,32635000,0,1701245221792788744,1701245221825423744,livox_frame,8,1701245221787096662,1701245221827189066,1,1,6170439
1701245221869295061,1701245221825034380,1701245221825034618,6528,0,32635000,0,1701245221825034618,1701245221857669618,livox_frame,8,1701245221821158153,1701245221861057749,1,1,6365959
1701245221903486212,1701245221859196663,1701245221859196663,6528,0,32635000,0,1701245221859196663,1701245221891831663,livox_frame,8,1701245221855318347,1701245221895177727,1,1,6152507
1701245221935846259,1701245221891564131,1701245221891564131,6528,0,32635000,0,1701245221891564131,1701245221924199131,livox_frame,7,1701245221889025220,1701245221925324899,1,1,6203430
1701245221969858882,1701245221925581217,1701245221925581217,6528,0,32635000,0,1701245221925581217,1701245221958216217,livox_frame,7,1701245221925324899,1701245221959118580,1,1,6037456
1701245222003132450,1701245221958731413,1701245221958731413,6528,0,32635000,0,1701245221958731413,1701245221991366413,livox_frame,8,1701245221953169456,1701245221993069864,1,1,6061334
1701245222035534604,1701245221991263628,1701245221991263866,6528,0,32635000,0,1701245221991263866,1701245222023898866,livox_frame,8,1701245221987204792,1701245222029146403,1,1,6064138
1701245222069725247,1701245222025487900,1701245222025487900,6528,0,32635000,0,1701245222025487900,1701245222058122900,livox_frame,8,1701245222023104347,1701245222063426762,1,1,6273327
1701245222103287847,1701245222058691263,1701245222058691263,6528,0,32635000,0,1701245222058691263,1701245222091326263,livox_frame,8,1701245222057181382,1701245222097051403,1,1,6245380
1701245222137095266,1701245222092715740,1701245222092715740,6528,0,32635000,0,1701245222092715740,1701245222125350740,livox_frame,7,1701245222091105152,1701245222127155695,1,1,6132191
1701245222169497856,1701245222125058889,1701245222125058889,6528,0,32635000,0,1701245222125058889,1701245222157693889,livox_frame,8,1701245222121023504,1701245222161084415,1,1,6175597
1701245222203494391,1701245222159218550,1701245222159218550,6528,0,32635000,0,1701245222159218550,1701245222191853550,livox_frame,8,1701245222155114190,1701245222195207410,1,1,7565216
1701245222235975711,1701245222191624403,1701245222191624403,6528,0,32635000,0,1701245222191624403,1701245222224259403,livox_frame,7,1701245222189178787,1701245222225348206,1,1,6127165
1701245222269831288,1701245222225548744,1701245222225548744,6528,0,32635000,0,1701245222225548744,1701245222258183744,livox_frame,7,1701245222225348206,1701245222259037743,1,1,6055468
1701245222303520564,1701245222258773088,1701245222258773088,6528,0,32635000,0,1701245222258773088,1701245222291408088,livox_frame,8,1701245222253080470,1701245222293069161,1,1,6140269
1701245222336836701,1701245222292505026,1701245222292505026,6528,0,32635000,0,1701245222292505026,1701245222325140026,livox_frame,8,1701245222287030456,1701245222327194257,1,1,6314699
1701245222369719233,1701245222325490713,1701245222325490713,6528,0,32635000,0,1701245222325490713,1701245222358125713,livox_frame,8,1701245222321316114,1701245222363025387,1,1,6143781
